organization,url,archived_url,depth,environmental,environment,chemical,chemicals,contaminant,contaminants,contamination,pollution,pollutants,pollutant,endocrine disruptor,endocrine disruptors,endocrine disrupting chemical,endocrine disrupting chemicals,prevention,toxic,toxics,toxin,toxins,pfoa,pfos,pfas,pfcs,pfc,perfluorinated chemicals,precautionary principle,hormone disrupting chemical,hormone disrupting chemicals,pesticide,pesticides,flame retardant,flame retardants,bpa,phthalates,phthalate,paraben,parabens,bisphenol,bisphenols,lead,oxybenzone,diet,exercise,genetics,family history,obese,overweight,pregnancy history,alcohol,dense breasts,physically active,oral contraceptives,birth control,des,diethylstilbestrol,hormone therapy,hrt,pah,pahs,air pollution,physical activity,breast density,black,african american,african americans,african-american,african-americans,latina,latinas,hispanic,latino,asian,disparity,disparities,brac1,brac2,native-american,native-americans,native americans,native american,ethnicity
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer.html,https://web.archive.org/web/20190508014359/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/fda-approves-immunotherapy-for-breast-cancer.html,https://web.archive.org/web/20190508014400/http://ourstory.cancer.org/content/cancer/en/latest-news/fda-approves-immunotherapy-for-breast-cancer.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer.html/moreinformation/breast-density.html,https://web.archive.org/web/20190508014401/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer.html/moreinformation/breast-density.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/fda-approves-first-drug-specifically-for-brca-mutated-breast-cancer.html,https://web.archive.org/web/20190508014404/https://www.cancer.org/latest-news/fda-approves-first-drug-specifically-for-brca-mutated-breast-cancer.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://dceg.cancer.gov/research/cancer-types/breast-cancer/detection-demonstration-follow-up-breast-cancer,https://web.archive.org/web/20190508014407/https://dceg.cancer.gov/research/cancer-types/breast-cancer/detection-demonstration-follow-up-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_room&sort=asc,https://web.archive.org/web/20190508014407/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_room&sort=asc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2018/ribociclib-fda-expanded-approval-breast-cancer,https://web.archive.org/web/20190508014409/https://www.cancer.gov/news-events/cancer-currents-blog/2018/ribociclib-fda-expanded-approval-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/content/cancer/en/cancer/breast-cancer.html/detailedguide/breast-cancer-risk-factors,https://web.archive.org/web/20190508014412/https://www.cancer.org/content/cancer/en/cancer/breast-cancer.html/detailedguide/breast-cancer-risk-factors,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer-in-men/after-treatment/second-cancers.html,https://web.archive.org/web/20190508014413/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer-in-men/after-treatment/second-cancers.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/radiation-for-breast-cancer.html,https://web.archive.org/web/20190508014414/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/radiation-for-breast-cancer.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/non-cancerous-breast-conditions/fibroadenomas-of-the-breast.html,https://web.archive.org/web/20190508014416/https://www.cancer.org/cancer/breast-cancer/non-cancerous-breast-conditions/fibroadenomas-of-the-breast.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://dceg.cancer.gov/research/cancer-types/breast-cancer/radiology-evaluation-study-tissues-stamp-project,https://web.archive.org/web/20190508014418/https://dceg.cancer.gov/research/cancer-types/breast-cancer/radiology-evaluation-study-tissues-stamp-project,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_room&sort=desc,https://web.archive.org/web/20190508014418/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_room&sort=desc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://imat.cancer.gov/about-imat/grants-awarded/2005/identification-immune-selected-breast-cancer-antigens,https://web.archive.org/web/20190508014420/https://imat.cancer.gov/about-imat/grants-awarded/2005/identification-immune-selected-breast-cancer-antigens,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_phone&sort=asc,https://web.archive.org/web/20190508014422/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_phone&sort=asc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2018/breast-cancer-returning-genetic-testing-results,https://web.archive.org/web/20190508014424/https://www.cancer.gov/news-events/cancer-currents-blog/2018/breast-cancer-returning-genetic-testing-results,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/cancer/breast-cancer/understanding-a-breast-cancer-diagnosis/breast-cancer-grades.html,https://web.archive.org/web/20190508014425/http://prod.cancer.org/cancer/breast-cancer/understanding-a-breast-cancer-diagnosis/breast-cancer-grades.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2017/peripheral-neuropathy-chemotherapy-breast-cancer,https://web.archive.org/web/20190508014432/https://www.cancer.gov/news-events/cancer-currents-blog/2017/peripheral-neuropathy-chemotherapy-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://cancerresearchideas.cancer.gov/a/dtd/More-research-needed-into-less-common-breast-cancer/176467-39827,https://web.archive.org/web/20190508014433/https://cancerresearchideas.cancer.gov/a/dtd/More-research-needed-into-less-common-breast-cancer/176467-39827,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_phone&sort=desc,https://web.archive.org/web/20190508014435/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_phone&sort=desc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://occpr.cancer.gov/news_and_announcements/cptac-releases-cancer-proteome-confirmatory-breast-study-data,https://web.archive.org/web/20190508014437/https://occpr.cancer.gov/news_and_announcements/cptac-releases-cancer-proteome-confirmatory-breast-study-data,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://dceg.cancer.gov/tools/design/questionnaires/physical-activity/familial-breast-ovarian-cancer-exercise,https://web.archive.org/web/20190508014439/https://dceg.cancer.gov/tools/design/questionnaires/physical-activity/familial-breast-ovarian-cancer-exercise,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_email&sort=desc,https://web.archive.org/web/20190508014440/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/staff?order=field_email&sort=desc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/cancer-causes/antiperspirants-and-breast-cancer-risk.html,https://web.archive.org/web/20190508014443/http://ourstory.cancer.org/content/cancer/en/cancer/cancer-causes/antiperspirants-and-breast-cancer-risk.html,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/male-breast-cancer-survivor-overcomes-obstacles.html,https://web.archive.org/web/20190508014445/http://ourstory.cancer.org/content/cancer/en/latest-news/male-breast-cancer-survivor-overcomes-obstacles.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/about/breast-cancer-signs-and-symptoms.html,https://web.archive.org/web/20190508014446/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/about/breast-cancer-signs-and-symptoms.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/male-breast-cancer-survivor-is-former-caregiver.html,https://web.archive.org/web/20190508014449/http://ourstory.cancer.org/content/cancer/en/latest-news/male-breast-cancer-survivor-is-former-caregiver.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/survivor-vows-to-help-others-fight-breast-cancer.html,https://web.archive.org/web/20190508014451/http://ourstory.cancer.org/content/cancer/en/latest-news/survivor-vows-to-help-others-fight-breast-cancer.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://thedefender.cancer.org/content/cancer/en/latest-news/cancer-updates.html?tag=cancer-types:breast-cancer,https://web.archive.org/web/20190508014452/http://thedefender.cancer.org/content/cancer/en/latest-news/cancer-updates.html?tag=cancer-types:breast-cancer,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NCI,https://dceg.cancer.gov/tools/design/questionnaires/anthropometric/asian-american-breast-cancer-anthropometric,https://web.archive.org/web/20190508014457/https://dceg.cancer.gov/tools/design/questionnaires/anthropometric/asian-american-breast-cancer-anthropometric,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/living-as-a-breast-cancer-survivor/emotions-and-breast-cancer.html,https://web.archive.org/web/20190508014458/https://www.cancer.org/cancer/breast-cancer/living-as-a-breast-cancer-survivor/emotions-and-breast-cancer.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://thedefender.cancer.org/content/cancer/en/latest-news/special-coverage/how-acs-fights-breast-cancer.html,https://web.archive.org/web/20190508014459/http://thedefender.cancer.org/content/cancer/en/latest-news/special-coverage/how-acs-fights-breast-cancer.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/can-i-lower-my-risk.html,https://web.archive.org/web/20190508014501/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/can-i-lower-my-risk.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/research/cancer-facts-statistics/breast-cancer-facts-figures.html,https://web.archive.org/web/20190508014502/http://ourstory.cancer.org/content/cancer/en/research/cancer-facts-statistics/breast-cancer-facts-figures.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer-in-men/after-treatment/emotional-health.html,https://web.archive.org/web/20190508014503/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer-in-men/after-treatment/emotional-health.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,4,0,8,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/cancer/breast-cancer/understanding-a-breast-cancer-diagnosis/types-of-breast-cancer.html,https://web.archive.org/web/20190508014503/http://prod.cancer.org/cancer/breast-cancer/understanding-a-breast-cancer-diagnosis/types-of-breast-cancer.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/breast-cancer-survivor-finds-strength-hope-in-reach-to-recovery-program.html,https://web.archive.org/web/20190508014505/https://www.cancer.org/latest-news/breast-cancer-survivor-finds-strength-hope-in-reach-to-recovery-program.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/living-well.html?tag=cancer-types:breast-cancer-in-men,https://web.archive.org/web/20190508014506/http://ourstory.cancer.org/content/cancer/en/latest-news/living-well.html?tag=cancer-types:breast-cancer-in-men,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer-in-men/if-youre-a-man-with-breast-cancer.html,https://web.archive.org/web/20190508014507/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer-in-men/if-youre-a-man-with-breast-cancer.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/study-supports-immunotherapy-for-treating-triple-negative-breast-cancer.html,https://web.archive.org/web/20190508014509/https://www.cancer.org/latest-news/study-supports-immunotherapy-for-treating-triple-negative-breast-cancer.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/reach-to-recovery-marks-45-years-of-supporting-women-with-breast-cancer.html,https://web.archive.org/web/20190508014512/https://www.cancer.org/latest-news/reach-to-recovery-marks-45-years-of-supporting-women-with-breast-cancer.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://ccr.cancer.gov/news/article/new-trial-evaluates-investigational-drug-for-endometrial-and-breast-cancers,https://web.archive.org/web/20190508014514/https://ccr.cancer.gov/news/article/new-trial-evaluates-investigational-drug-for-endometrial-and-breast-cancers,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/publications/dictionaries/cancer-terms/def/hereditary-breast-and-ovarian-cancer-syndrome,https://web.archive.org/web/20190508014515/https://www.cancer.gov/publications/dictionaries/cancer-terms/def/hereditary-breast-and-ovarian-cancer-syndrome,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://ncifrederick.cancer.gov/about/theposter/content/study-sheds-new-light-postmenopausal-breast-cancer-risk,https://web.archive.org/web/20190508014516/https://ncifrederick.cancer.gov/about/theposter/content/study-sheds-new-light-postmenopausal-breast-cancer-risk,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://CancerResearchIdeas.cancer.gov/a/dtd/Breast-Cancer-Linked-to-Cell-Phones-Stored-in-the-Bra/185373-39827,https://web.archive.org/web/20190508014518/https://CancerResearchIdeas.cancer.gov/a/dtd/Breast-Cancer-Linked-to-Cell-Phones-Stored-in-the-Bra/185373-39827,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/non-cancerous-breast-conditions/phyllodes-tumors-of-the-breast.html,https://web.archive.org/web/20190508014520/https://www.cancer.org/cancer/breast-cancer/non-cancerous-breast-conditions/phyllodes-tumors-of-the-breast.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/fda-approves-kisqali-ribociclib-for-breast-cancer.html,https://web.archive.org/web/20190508014521/http://ourstory.cancer.org/content/cancer/en/latest-news/fda-approves-kisqali-ribociclib-for-breast-cancer.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
